 year,state_id,fed_marg,fed_avg,fed_elas,st_marg,       st_avg,st_elas,c_marg,c_avg,c_elas,state_abv
1989,   11,    0.2211,    0.1266,    1.7769,    0.0561,    0.0368,    1.5492,    0.2771,    0.1634,    1.7255, "GA"
1989,   12,    0.2178,    0.1255,    1.7667,    0.0782,    0.0387,    2.0625,    0.2960,    0.1642,    1.8363, "HI"
1989,   13,    0.1952,    0.1035,    1.9231,    0.0697,    0.0384,    1.8519,    0.2649,    0.1418,    1.9038, "ID"
1989,   14,    0.2417,    0.1454,    1.6900,    0.0267,    0.0242,    1.1142,    0.2683,    0.1696,    1.6074, "IL"
1989,   15,    0.2180,    0.1235,    1.7972,    0.0343,    0.0313,    1.1084,    0.2523,    0.1548,    1.6571, "IN"
1989,   16,    0.2082,    0.1131,    1.8756,    0.0585,    0.0383,    1.5527,    0.2667,    0.1514,    1.7938, "IA"
1989,   17,    0.2289,    0.1400,    1.6619,    0.0492,    0.0321,    1.5571,    0.2781,    0.1721,    1.6424, "KS"
1989,   18,    0.2058,    0.1070,    1.9616,    0.0451,    0.0357,    1.2784,    0.2509,    0.1427,    1.7897, "KY"
1989,   19,    0.2241,    0.1223,    1.8660,    0.0298,    0.0190,    1.5898,    0.2539,    0.1414,    1.8287, "LA"
1989,   20,    0.2044,    0.1153,    1.8044,    0.0679,    0.0349,    1.9822,    0.2723,    0.1503,    1.8457, "ME"
1989,   21,    0.2426,    0.1462,    1.6873,    0.0494,    0.0366,    1.3674,    0.2921,    0.1829,    1.6230, "MD"
1989,   22,    0.2363,    0.1408,    1.7067,    0.0589,    0.0455,    1.3114,    0.2951,    0.1863,    1.6099, "MA"
1989,   23,    0.2313,    0.1423,    1.6525,    0.0513,    0.0371,    1.4022,    0.2827,    0.1794,    1.6006, "MI"
1989,   24,    0.2181,    0.1279,    1.7348,    0.0780,    0.0483,    1.6412,    0.2961,    0.1762,    1.7091, "MN"
1989,   25,    0.1987,    0.0931,    2.1808,    0.0366,    0.0179,    2.0892,    0.2354,    0.1110,    2.1660, "MS"
1989,   26,    0.2257,    0.1289,    1.7825,    0.0422,    0.0279,    1.5392,    0.2679,    0.1567,    1.7391, "MO"
1989,   27,    0.2029,    0.1083,    1.9098,    0.0610,    0.0329,    1.8880,    0.2639,    0.1412,    1.9047, "MT"
1989,   28,    0.1999,    0.1074,    1.8962,    0.0429,    0.0241,    1.8100,    0.2428,    0.1315,    1.8804, "NE"
1989,   29,    0.2521,    0.1690,    1.5144,    0.0000,    0.0000,    0.0000,    0.2521,    0.1690,    1.0706, "NV"
1989,   30,    0.2252,    0.1202,    1.9089,    0.0039,    0.0031,    1.2887,    0.2291,    0.1233,    1.8935, "NH"
1989,   31,    0.2463,    0.1442,    1.7377,    0.0304,    0.0233,    1.3222,    0.2767,    0.1675,    1.6798, "NJ"
1989,   32,    0.2341,    0.1672,    1.4201,    0.0716,    0.0486,    1.4962,    0.3057,    0.2158,    1.4372, "NM"
1989,   33,    0.2335,    0.1421,    1.6706,    0.0739,    0.0474,    1.5840,    0.3073,    0.1895,    1.6489, "NY"
1989,   34,    0.2194,    0.1323,    1.6861,    0.0635,    0.0429,    1.5023,    0.2829,    0.1752,    1.6411, "NC"
1989,   35,    0.2179,    0.1232,    1.7997,    0.0304,    0.0176,    1.7520,    0.2482,    0.1409,    1.7937, "ND"
1989,   36,    0.2214,    0.1288,    1.7486,    0.0460,    0.0294,    1.5867,    0.2674,    0.1583,    1.7184, "OH"
1989,   37,    0.2177,    0.1214,    1.8265,    0.0538,    0.0330,    1.6579,    0.2715,    0.1543,    1.7904, "OK"
1989,   38,    0.2092,    0.1125,    1.8945,    0.0748,    0.0486,    1.5640,    0.2840,    0.1611,    1.7947, "OR"
1989,   39,    0.2278,    0.1368,    1.6940,    0.0215,    0.0202,    1.0744,    0.2493,    0.1570,    1.6138, "PA"
1989,   40,    0.2277,    0.1288,    1.7991,    0.0518,    0.0295,    1.7853,    0.2795,    0.1584,    1.7965, "RI"
1989,   41,    0.2056,    0.1170,    1.7886,    0.0629,    0.0363,    1.7636,    0.2686,    0.1533,    1.7827, "SC"
1989,   42,    0.2070,    0.1049,    2.0131,    0.0000,    0.0000,    0.0000,    0.2070,    0.1049,   14.5632, "SD"
1989,   43,    0.2308,    0.1397,    1.6795,    0.0045,    0.0040,    1.1289,    0.2353,    0.1437,    1.6641, "TN"
1989,   44,    0.2332,    0.1349,    1.7588,    0.0000,    0.0000,    0.0000,    0.2332,    0.1349,    0.5577, "TX"
1989,   45,    0.1967,    0.0982,    2.0439,    0.0637,    0.0347,    1.8694,    0.2604,    0.1329,    1.9983, "UT"
1989,   46,    0.2049,    0.1115,    1.8709,    0.0510,    0.0270,    1.9274,    0.2559,    0.1385,    1.8819, "VT"
1989,   47,    0.2277,    0.1276,    1.8167,    0.0541,    0.0343,    1.6028,    0.2818,    0.1619,    1.7714, "VA"
1989,   48,    0.2333,    0.1343,    1.7677,    0.0000,    0.0000,    0.0000,    0.2333,    0.1343,    2.8197, "WA"
1989,   49,    0.2166,    0.1331,    1.6546,    0.0510,    0.0373,    1.3885,    0.2676,    0.1703,    1.5962, "WV"
1989,   50,    0.2107,    0.1143,    1.8780,    0.0724,    0.0463,    1.5870,    0.2831,    0.1606,    1.7939, "WI"
1989,   51,    0.1976,    0.1100,    1.8300,    0.0000,    0.0000,    0.0000,    0.1976,    0.1100,   30.7476, "WY"
1989,   52,    0.2290,    0.1349,    1.7266,    0.0440,    0.0286,    1.5640,    0.2731,    0.1635,    1.6981, "US"
1990,    1,    0.2382,    0.1626,    1.4863,    0.0374,    0.0307,    1.2333,    0.2756,    0.1934,    1.4460, "AL"
1990,    2,    0.2495,    0.1366,    1.8614,    0.0000,    0.0000,    0.0000,    0.2495,    0.1366,   17.6938, "AK"
1990,    3,    0.2160,    0.1164,    1.8903,    0.0446,    0.0267,    1.7001,    0.2606,    0.1431,    1.8548, "AZ"
1990,    4,    0.2039,    0.1044,    1.9919,    0.0531,    0.0308,    1.7526,    0.2569,    0.1352,    1.9373, "AR"
1990,    5,    0.2186,    0.1271,    1.7498,    0.1060,    0.0551,    1.9622,    0.3247,    0.1822,    1.8139, "CA"
1990,    6,    0.2309,    0.1418,    1.6556,    0.0471,    0.0334,    1.4305,    0.2780,    0.1751,    1.6126, "CO"
1990,    7,    0.2512,    0.1521,    1.6790,    0.0144,    0.0089,    1.6392,    0.2656,    0.1610,    1.6768, "CT"
1990,    8,    0.2217,    0.1259,    1.7920,    0.0649,    0.0386,    1.7083,    0.2866,    0.1646,    1.7723, "DE"
1990,    9,    0.2266,    0.1262,    1.8278,    0.0897,    0.0568,    1.6061,    0.3163,    0.1830,    1.7589, "DC"
1990,   10,    0.2387,    0.1436,    1.6909,    0.0000,    0.0000,    0.0000,    0.2387,    0.1436,    0.1312, "FL"
1990,   11,    0.2212,    0.1262,    1.7835,    0.0568,    0.0372,    1.5491,    0.2780,    0.1635,    1.7301, "GA"
1990,   12,    0.2151,    0.1214,    1.8033,    0.0793,    0.0436,    1.8513,    0.2944,    0.1651,    1.8160, "HI"
1990,   13,    0.1961,    0.0922,    2.1736,    0.0686,    0.0353,    1.9825,    0.2647,    0.1275,    2.1206, "ID"
1990,   14,    0.2386,    0.1434,    1.6921,    0.0288,    0.0260,    1.1180,    0.2674,    0.1694,    1.6036, "IL"
1990,   15,    0.2168,    0.1213,    1.8190,    0.0347,    0.0313,    1.1191,    0.2515,    0.1527,    1.6745, "IN"
1990,   16,    0.2032,    0.1133,    1.8266,    0.0604,    0.0389,    1.5765,    0.2635,    0.1522,    1.7626, "IA"
1990,   17,    0.2314,    0.1410,    1.6693,    0.0477,    0.0309,    1.5649,    0.2791,    0.1719,    1.6505, "KS"
1990,   18,    0.2081,    0.1084,    1.9574,    0.0430,    0.0323,    1.3480,    0.2511,    0.1407,    1.8169, "KY"
1990,   19,    0.2231,    0.1211,    1.8767,    0.0305,    0.0197,    1.5729,    0.2536,    0.1408,    1.8341, "LA"
1990,   20,    0.1991,    0.1095,    1.8520,    0.0680,    0.0340,    2.0391,    0.2671,    0.1435,    1.8963, "ME"
1990,   21,    0.2409,    0.1455,    1.6833,    0.0495,    0.0365,    1.3761,    0.2904,    0.1820,    1.6216, "MD"
1990,   22,    0.2328,    0.1358,    1.7446,    0.0599,    0.0503,    1.2054,    0.2927,    0.1861,    1.5982, "MA"
1990,   23,    0.2305,    0.1420,    1.6506,    0.0516,    0.0368,    1.4230,    0.2821,    0.1787,    1.6037, "MI"
1990,   24,    0.2166,    0.1262,    1.7461,    0.0777,    0.0485,    1.6297,    0.2944,    0.1747,    1.7138, "MN"
1990,   25,    0.2009,    0.0934,    2.1981,    0.0378,    0.0186,    2.0790,    0.2387,    0.1120,    2.1784, "MS"
1990,   26,    0.2191,    0.1234,    1.8080,    0.0420,    0.0275,    1.5476,    0.2611,    0.1509,    1.7604, "MO"
1990,   27,    0.2017,    0.1052,    1.9553,    0.0649,    0.0354,    1.8644,    0.2665,    0.1406,    1.9324, "MT"
1990,   28,    0.2051,    0.1109,    1.8839,    0.0473,    0.0272,    1.7731,    0.2525,    0.1381,    1.8621, "NE"
1990,   29,    0.2558,    0.1741,    1.4912,    0.0000,    0.0000,    0.0000,    0.2558,    0.1741,    1.0302, "NV"
1990,   30,    0.2297,    0.1226,    1.9092,    0.0038,    0.0032,    1.2139,    0.2335,    0.1258,    1.8916, "NH"
1990,   31,    0.2413,    0.1408,    1.7429,    0.0314,    0.0239,    1.3297,    0.2727,    0.1648,    1.6827, "NJ"
1990,   32,    0.2354,    0.1671,    1.4287,    0.0712,    0.0479,    1.5108,    0.3067,    0.2150,    1.4470, "NM"
1990,   33,    0.2353,    0.1411,    1.6964,    0.0753,    0.0490,    1.5630,    0.3107,    0.1900,    1.6620, "NY"
1990,   34,    0.2214,    0.1321,    1.7049,    0.0641,    0.0434,    1.4999,    0.2855,    0.1754,    1.6541, "NC"
1990,   35,    0.2162,    0.1180,    1.8664,    0.0300,    0.0169,    1.8128,    0.2462,    0.1348,    1.8597, "ND"
1990,   36,    0.2207,    0.1276,    1.7598,    0.0471,    0.0299,    1.5996,    0.2678,    0.1575,    1.7293, "OH"
1990,   37,    0.2141,    0.1223,    1.7829,    0.0649,    0.0368,    1.7928,    0.2790,    0.1591,    1.7852, "OK"
1990,   38,    0.2070,    0.1146,    1.8395,    0.0751,    0.0496,    1.5352,    0.2821,    0.1643,    1.7473, "OR"
1990,   39,    0.2300,    0.1360,    1.7197,    0.0213,    0.0202,    1.0658,    0.2513,    0.1562,    1.6347, "PA"
1990,   40,    0.2178,    0.1217,    1.8227,    0.0491,    0.0279,    1.7934,    0.2670,    0.1496,    1.8172, "RI"
1990,   41,    0.2062,    0.1138,    1.8451,    0.0615,    0.0362,    1.7282,    0.2677,    0.1500,    1.8169, "SC"
1990,   42,    0.2073,    0.1036,    2.0408,    0.0000,    0.0000,    0.0000,    0.2073,    0.1036,   15.1919, "SD"
1990,   43,    0.2301,    0.1396,    1.6760,    0.0044,    0.0040,    1.1300,    0.2346,    0.1436,    1.6609, "TN"
1990,   44,    0.2336,    0.1330,    1.7877,    0.0000,    0.0000,    0.0000,    0.2336,    0.1330,    0.5586, "TX"
1990,   45,    0.1976,    0.1012,    1.9915,    0.0621,    0.0364,    1.7365,    0.2596,    0.1375,    1.9240, "UT"
1990,   46,    0.2087,    0.1110,    1.9167,    0.0542,    0.0270,    2.0500,    0.2629,    0.1380,    1.9428, "VT"
1990,   47,    0.2279,    0.1265,    1.8339,    0.0523,    0.0334,    1.5919,    0.2802,    0.1599,    1.7833, "VA"
1990,   48,    0.2365,    0.1372,    1.7541,    0.0000,    0.0000,    0.0000,    0.2365,    0.1372,    2.4963, "WA"
1990,   49,    0.2142,    0.1326,    1.6424,    0.0508,    0.0375,    1.3719,    0.2650,    0.1701,    1.5826, "WV"
1990,   50,    0.2069,    0.1123,    1.8778,    0.0727,    0.0467,    1.5820,    0.2796,    0.1589,    1.7908, "WI"
1990,   51,    0.2026,    0.1097,    1.8809,    0.0000,    0.0000,    0.0000,    0.2026,    0.1097,   32.6647, "WY"
1990,   52,    0.2271,    0.1329,    1.7384,    0.0488,    0.0313,    1.5865,    0.2759,    0.1641,    1.7095, "US"
1991,    1,    0.2503,    0.1644,    1.5461,    0.0371,    0.0309,    1.2144,    0.2874,    0.1953,    1.4935, "AL"
1991,    2,    0.2498,    0.1430,    1.7778,    0.0000,    0.0000,    0.0000,    0.2498,    0.1430,   18.9837, "AK"
1991,    3,    0.2238,    0.1202,    1.8971,    0.0443,    0.0273,    1.6458,    0.2680,    0.1475,    1.8505, "AZ"
1991,    4,    0.2035,    0.1037,    2.0014,    0.0568,    0.0311,    1.8640,    0.2603,    0.1348,    1.9697, "AR"
1991,    5,    0.2177,    0.1253,    1.7680,    0.1212,    0.0655,    1.8846,    0.3389,    0.1908,    1.8080, "CA"
1991,    6,    0.2178,    0.1173,    1.8909,    0.0464,    0.0307,    1.5313,    0.2642,    0.1481,    1.8160, "CO"
1991,    7,    0.2547,    0.1548,    1.6726,    0.0270,    0.0158,    1.7379,    0.2817,    0.1706,    1.6787, "CT"
1991,    8,    0.2155,    0.1164,    1.8867,    0.0645,    0.0386,    1.7026,    0.2800,    0.1549,    1.8408, "DE"
1991,    9,    0.2492,    0.1594,    1.5884,    0.0908,    0.0657,    1.4028,    0.3401,    0.2251,    1.5342, "DC"
1991,   10,    0.2376,    0.1389,    1.7403,    0.0000,    0.0000,    0.0000,    0.2376,    0.1389,    0.1843, "FL"
1991,   11,    0.2231,    0.1260,    1.8030,    0.0571,    0.0377,    1.5394,    0.2802,    0.1636,    1.7422, "GA"
1991,   12,    0.2227,    0.1170,    1.9406,    0.0797,    0.0471,    1.7220,    0.3023,    0.1640,    1.8777, "HI"
1991,   13,    0.2328,    0.1442,    1.6409,    0.0754,    0.0490,    1.5636,    0.3082,    0.1932,    1.6213, "ID"
1991,   14,    0.2396,    0.1402,    1.7387,    0.0290,    0.0263,    1.1132,    0.2686,    0.1665,    1.6394, "IL"
1991,   15,    0.2203,    0.1230,    1.8237,    0.0344,    0.0314,    1.1085,    0.2547,    0.1544,    1.6775, "IN"
1991,   16,    0.2005,    0.1077,    1.8970,    0.0597,    0.0381,    1.5938,    0.2602,    0.1457,    1.8176, "IA"
1991,   17,    0.2362,    0.1417,    1.6952,    0.0487,    0.0313,    1.5807,    0.2849,    0.1730,    1.6744, "KS"
1991,   18,    0.2143,    0.1194,    1.8282,    0.0590,    0.0413,    1.4488,    0.2733,    0.1607,    1.7304, "KY"
1991,   19,    0.2200,    0.1065,    2.1097,    0.0287,    0.0184,    1.5878,    0.2487,    0.1248,    2.0326, "LA"
1991,   20,    0.1921,    0.1015,    1.9293,    0.0711,    0.0344,    2.1130,    0.2632,    0.1358,    1.9757, "ME"
1991,   21,    0.2438,    0.1453,    1.7065,    0.0508,    0.0367,    1.4035,    0.2946,    0.1820,    1.6453, "MD"
1991,   22,    0.2319,    0.1344,    1.7548,    0.0638,    0.0526,    1.2278,    0.2957,    0.1871,    1.6060, "MA"
1991,   23,    0.2337,    0.1401,    1.6964,    0.0524,    0.0362,    1.4676,    0.2861,    0.1763,    1.6493, "MI"
1991,   24,    0.2189,    0.1270,    1.7538,    0.0786,    0.0481,    1.6604,    0.2975,    0.1751,    1.7281, "MN"
1991,   25,    0.2013,    0.0932,    2.2078,    0.0397,    0.0202,    2.0050,    0.2410,    0.1134,    2.1717, "MS"
1991,   26,    0.2157,    0.1192,    1.8428,    0.0423,    0.0274,    1.5692,    0.2581,    0.1466,    1.7915, "MO"
1991,   27,    0.2037,    0.1050,    1.9775,    0.0600,    0.0324,    1.8848,    0.2637,    0.1375,    1.9556, "MT"
1991,   28,    0.2055,    0.1084,    1.9323,    0.0522,    0.0296,    1.7961,    0.2577,    0.1380,    1.9031, "NE"
1991,   29,    0.2631,    0.1752,    1.5245,    0.0000,    0.0000,    0.0000,    0.2631,    0.1752,    1.1147, "NV"
1991,   30,    0.2245,    0.1217,    1.8793,    0.0040,    0.0033,    1.2439,    0.2285,    0.1250,    1.8626, "NH"
1991,   31,    0.2424,    0.1383,    1.7832,    0.0457,    0.0296,    1.5707,    0.2881,    0.1679,    1.7457, "NJ"
1991,   32,    0.2504,    0.1742,    1.4580,    0.0720,    0.0501,    1.4572,    0.3224,    0.2244,    1.4578, "NM"
1991,   33,    0.2372,    0.1407,    1.7147,    0.0753,    0.0489,    1.5647,    0.3125,    0.1896,    1.6760, "NY"
1991,   34,    0.2203,    0.1310,    1.7112,    0.0689,    0.0461,    1.5181,    0.2892,    0.1770,    1.6609, "NC"
1991,   35,    0.2190,    0.1162,    1.9215,    0.0307,    0.0165,    1.8991,    0.2497,    0.1326,    1.9187, "ND"
1991,   36,    0.2232,    0.1271,    1.7875,    0.0466,    0.0298,    1.5886,    0.2698,    0.1569,    1.7496, "OH"
1991,   37,    0.2010,    0.1051,    1.9485,    0.0642,    0.0348,    1.8787,    0.2651,    0.1399,    1.9311, "OK"
1991,   38,    0.2127,    0.1214,    1.7835,    0.0773,    0.0513,    1.5292,    0.2899,    0.1727,    1.7078, "OR"
1991,   39,    0.2305,    0.1345,    1.7432,    0.0262,    0.0249,    1.0612,    0.2567,    0.1594,    1.6360, "PA"
1991,   40,    0.2091,    0.1155,    1.8444,    0.0473,    0.0266,    1.8141,    0.2565,    0.1420,    1.8387, "RI"
1991,   41,    0.1981,    0.0992,    2.0386,    0.0590,    0.0318,    1.8901,    0.2571,    0.1310,    2.0025, "SC"
1991,   42,    0.2051,    0.1014,    2.0643,    0.0000,    0.0000,    0.0000,    0.2051,    0.1014,   13.3079, "SD"
1991,   43,    0.2180,    0.1169,    1.9013,    0.0034,    0.0029,    1.1730,    0.2214,    0.1198,    1.8835, "TN"
1991,   44,    0.2373,    0.1333,    1.8119,    0.0000,    0.0000,    0.0000,    0.2373,    0.1333,    0.4520, "TX"
1991,   45,    0.2386,    0.1572,    1.5410,    0.0649,    0.0447,    1.4737,    0.3036,    0.2019,    1.5261, "UT"
1991,   46,    0.2095,    0.1096,    1.9480,    0.0644,    0.0313,    2.1036,    0.2739,    0.1409,    1.9825, "VT"
1991,   47,    0.2277,    0.1249,    1.8568,    0.0526,    0.0336,    1.5883,    0.2803,    0.1585,    1.7997, "VA"
1991,   48,    0.2381,    0.1344,    1.8041,    0.0000,    0.0000,    0.0000,    0.2381,    0.1344,    2.5135, "WA"
1991,   49,    0.2140,    0.1290,    1.6868,    0.0503,    0.0372,    1.3714,    0.2643,    0.1662,    1.6160, "WV"
1991,   50,    0.2066,    0.1107,    1.9009,    0.0723,    0.0473,    1.5523,    0.2789,    0.1581,    1.7963, "WI"
1991,   51,    0.1993,    0.0995,    2.0440,    0.0000,    0.0000,    0.0000,    0.1993,    0.0995,   29.6138, "WY"
1991,   52,    0.2280,    0.1311,    1.7698,    0.0526,    0.0336,    1.5901,    0.2806,    0.1647,    1.7331, "US"
1992,    1,    0.2562,    0.1716,    1.5153,    0.0370,    0.0313,    1.1964,    0.2931,    0.2029,    1.4660, "AL"
1992,    2,    0.2406,    0.1358,    1.8039,    0.0000,    0.0000,    0.0000,    0.2406,    0.1358,   21.1500, "AK"
1992,    3,    0.2169,    0.1189,    1.8575,    0.0442,    0.0277,    1.6215,    0.2612,    0.1467,    1.8128, "AZ"
1992,    4,    0.2104,    0.1075,    1.9954,    0.0576,    0.0329,    1.7803,    0.2680,    0.1405,    1.9449, "AR"
1992,    5,    0.2263,    0.1305,    1.7654,    0.0703,    0.0366,    1.9603,    0.2967,    0.1671,    1.8080, "CA"
1992,    6,    0.2368,    0.1440,    1.6726,    0.0491,    0.0348,    1.4303,    0.2860,    0.1788,    1.6253, "CO"
1992,    7,    0.2491,    0.1536,    1.6477,    0.0549,    0.0321,    1.7403,    0.3039,    0.1857,    1.6637, "CT"
1992,    8,    0.2207,    0.1339,    1.6765,    0.0684,    0.0432,    1.6105,    0.2892,    0.1770,    1.6604, "DE"
1992,    9,    0.2250,    0.1234,    1.8577,    0.0953,    0.0571,    1.6975,    0.3203,    0.1805,    1.8069, "DC"
1992,   10,    0.2367,    0.1390,    1.7329,    0.0000,    0.0000,    0.0000,    0.2367,    0.1390,    0.1375, "FL"
1992,   11,    0.2250,    0.1321,    1.7325,    0.0580,    0.0388,    1.5164,    0.2830,    0.1709,    1.6834, "GA"
1992,   12,    0.2127,    0.1188,    1.8232,    0.0802,    0.0487,    1.6767,    0.2929,    0.1674,    1.7806, "HI"
1992,   13,    0.2010,    0.0965,    2.1257,    0.0722,    0.0381,    1.9301,    0.2731,    0.1347,    2.0702, "ID"
1992,   14,    0.2415,    0.1445,    1.6997,    0.0288,    0.0262,    1.1099,    0.2703,    0.1707,    1.6086, "IL"
1992,   15,    0.2177,    0.1206,    1.8382,    0.0344,    0.0316,    1.1019,    0.2521,    0.1522,    1.6845, "IN"
1992,   16,    0.1996,    0.1096,    1.8542,    0.0614,    0.0398,    1.5656,    0.2610,    0.1495,    1.7772, "IA"
1992,   17,    0.2366,    0.1471,    1.6349,    0.0591,    0.0377,    1.5933,    0.2958,    0.1848,    1.6264, "KS"
1992,   18,    0.2061,    0.1110,    1.8920,    0.0570,    0.0409,    1.4128,    0.2631,    0.1519,    1.7624, "KY"
1992,   19,    0.2273,    0.1228,    1.8855,    0.0306,    0.0209,    1.4872,    0.2579,    0.1437,    1.8274, "LA"
1992,   20,    0.1909,    0.0969,    2.0093,    0.0724,    0.0347,    2.1295,    0.2633,    0.1317,    2.0410, "ME"
1992,   21,    0.2415,    0.1454,    1.6891,    0.0524,    0.0376,    1.4159,    0.2939,    0.1830,    1.6329, "MD"
1992,   22,    0.2328,    0.1395,    1.6974,    0.0627,    0.0511,    1.2413,    0.2955,    0.1906,    1.5746, "MA"
1992,   23,    0.2319,    0.1417,    1.6641,    0.0521,    0.0366,    1.4417,    0.2840,    0.1783,    1.6183, "MI"
1992,   24,    0.2164,    0.1273,    1.7294,    0.0778,    0.0484,    1.6338,    0.2942,    0.1757,    1.7031, "MN"
1992,   25,    0.1966,    0.0873,    2.3049,    0.0406,    0.0209,    1.9813,    0.2372,    0.1082,    2.2422, "MS"
